tod_bin,hour,relative_spread,spread_tilde,r_t_winsorized,event_level_ofi,ofi_depth_scaled,abs_ofi_tilde,depth,depth_tilde,RV_t,rv_tilde,number_of_trades,trade_volume
36300,10.0833333333333,0.000277731711509872,5.98428969801793e-17,-0.542412287779731,-5176.21013824885,-3.38257215186412,-4.60653021104551e-17,5105.74239631337,-1.72758206443208e-16,757.076698442131,-1.32322894747567e-16,54.5552995391705,15127.0062980031
36600,10.1666666666667,0.000251992436195735,-2.40482663651199e-16,0.0102810526248851,-698.061505376344,2.00541302702084,-1.42866602658081e-17,4892.20924731183,-1.41177392357173e-16,599.153023603396,8.76971732986503e-17,44.3788172043011,13124.2170967742
36900,10.25,0.000247313681451567,2.91499202315022e-16,-0.104613869261671,-1793.9652688172,-2.95438458074158,-2.52292213405074e-17,5132.68365591398,-2.01988963189867e-17,517.639096893185,3.67030181635489e-17,46.7612903225806,14335.4020430108
37200,10.3333333333333,0.000244179008470611,-1.60242189887564e-16,0.0810749279988157,-692.617849462366,-2.24322682325175,-3.0032726604309e-17,4591.92010752688,9.78906322787772e-18,585.668261888454,-7.66412023450915e-17,49.2839784946237,13807.3274193548
37500,10.4166666666667,0.00024149220084208,1.25849151888155e-16,0.295420812751909,1252.21623655914,0.944596216948175,-2.42040557250269e-18,4670.63978494624,-3.49668024523239e-17,545.008505693168,8.98086861747855e-17,45.8486021505376,12352.7782795699
37800,10.5,0.000240073160981619,-2.30568252662476e-16,0.0237882029080375,157.784516129032,1.13418425392608,-3.11638409224083e-17,5217.50666666667,-1.20441291348852e-16,431.568743147496,-2.49471888786067e-17,45.8694623655914,12396.2917204301
38100,10.5833333333333,0.000236269287846492,8.79165318801287e-17,0.0562118828241671,-696.037096774194,-0.503524373227813,1.06724664947838e-17,5300.73516129032,-8.48067136229797e-17,413.106024100987,-1.41702659164523e-17,43.9176344086022,12013.5429032258
38400,10.6666666666667,0.000238696533075131,-6.5765791856559e-17,0.308873190802115,2127.98634408602,0.249642823001799,-1.85753443689972e-17,5183.25913978495,1.2641023234146e-16,393.560664607882,9.70549805398121e-18,43.811935483871,11468.4690322581
38700,10.75,0.000236709576469664,1.8157220052465e-16,-0.134770097808687,-874.182258064516,-1.84719926105261,-1.55908738726931e-17,5013.97655913979,4.90885707232112e-17,366.802826353257,2.03540887847945e-18,40.774623655914,10480.1439784946
39000,10.8333333333333,0.000235768871329691,-2.55399047191727e-16,-0.318623725447351,-4038.46569892473,-1.5922691803808,-3.90607498556292e-17,5299.95688172043,-7.42297501840777e-17,331.621330943523,2.28729818836753e-17,36.4078494623656,10044.2503225806
39300,10.9166666666667,0.00023208958905683,-1.57544228558905e-16,0.0313204978609698,-1350.85408602151,-1.35990891157323,-1.51730480032105e-17,4749.68784946237,-5.32429536540667e-18,302.184883567113,2.11324759961119e-17,34.9448387096774,8827.31333333333
39600,11,0.000231746356021813,-2.30150426792994e-16,0.110737845066942,2690.37698924731,4.49592667672672,-4.30659092616694e-18,5090.68849462366,-4.1639332364436e-17,405.603298484648,3.4536292583232e-17,41.6160215053764,12661.6689247312
39900,11.0833333333333,0.000232999950538139,-8.52663220794106e-17,-0.0412730110047322,2064.29430107527,-1.55763169270742,1.7366633817994e-17,4899.50978494624,-4.29524993828098e-17,448.014654753631,8.88148574995162e-17,42.5659139784946,10202.5551612903
40200,11.1666666666667,0.000232745507307296,1.25729773068303e-16,-0.222797935208897,-849.145161290323,-2.32424388465753,4.89811297853443e-17,5098.91537634409,-6.07145755415642e-17,311.552382395885,-3.91562529115109e-17,44.4932258064516,10512.6801075269
40500,11.25,0.000240549199466108,-8.91550871360949e-17,-0.108557393079532,-1555.11849462366,-0.997050694755871,3.37185476672447e-17,5455.50440860215,2.11419889958188e-17,312.154460936551,-6.7031207346992e-17,42.5166666666667,10070.7778494624
40800,11.3333333333333,0.000238084466683314,-8.99280649946377e-17,-0.234158428658493,-3054.67075268817,-2.69427844743781,-7.38954894884916e-18,4876.41290322581,3.55151989060198e-17,291.865246840651,-4.75605218291035e-17,37.5231182795699,9343.0288172043
41100,11.4166666666667,0.00023929976410293,3.16443406723133e-17,0.0653820490765918,-770.78623655914,-0.138763949737536,3.08594249317853e-18,4726.17344086022,-4.29763751467803e-18,314.173123641939,5.08150869053232e-17,37.8855913978495,9443.48655913979
41400,11.5,0.000237220050302684,5.0950880312905e-17,-0.130807690050014,-1261.67172043011,-0.749640168842415,8.28190562724411e-18,4856.72075268817,-1.26929530207817e-16,310.678681286627,1.16812175225346e-17,35.0566666666667,8468.92440860215
41700,11.5833333333333,0.000235133118810646,-4.32031949044994e-17,0.0920969397339395,627.020752688172,1.58840264906096,-1.70831091208452e-17,4865.25860215054,-9.08920489649439e-18,281.140154057849,8.00255918879004e-17,33.7333333333333,7987.28344086022
42000,11.6666666666667,0.000231880848106887,7.14989596799594e-17,-0.12963849335717,-2218.65376344086,0.948004220264587,-1.08813794295251e-17,5281.09182795699,1.28666492036666e-16,287.789783717867,2.33266213991135e-17,36.7836559139785,9110.63419354839
42300,11.75,0.000233772477190162,1.53521162329887e-17,0.103510062330496,179.036559139785,2.11629406669427,-1.96497537476668e-17,5276.18784946237,-8.14879824310895e-17,282.392829185761,5.84508546701175e-17,32.8997849462366,8350.39247311828
42600,11.8333333333333,0.000231870382135477,-1.47044861352907e-16,-0.0605137253494903,806.07623655914,1.01663443936622,3.34738210865477e-17,4838.46924731183,1.92629663713457e-16,238.208374575545,1.1430522000845e-17,30.3276344086022,7456.87709677419
42900,11.9166666666667,0.000231547317403336,-3.86459084566429e-17,-0.108180655864123,482.772365591398,-0.384481102871151,9.38914418137296e-18,5519.61806451613,1.26565424807268e-16,236.741502410496,3.08594249317853e-17,29.9143010752688,7929.94913978495
43200,12,0.000230819673570745,2.24909696601483e-17,-0.0287970093515008,-1105.85903225806,-0.102596196107716,1.4295613677297e-17,5086.3876344086,1.39879147691281e-16,284.981305330381,2.26103484800005e-17,39.181935483871,10289.0656989247
43500,12.0833333333333,0.000232769078822527,-6.38020102699909e-17,0.238156083241336,590.746666666667,0.652389477376952,-1.06247149668429e-17,4628.11774193548,4.12811959048795e-17,308.356626953059,1.84917791951007e-17,37.9897849462366,9663.9464516129
43800,12.1666666666667,0.000236108251216191,-2.5362030277593e-16,0.0827602749594281,1229.83677419355,1.19599976457532,1.14484288238229e-17,4929.01967741936,-1.30242292458715e-17,269.924221907814,-2.19388426183321e-17,38.4512903225806,9687.97634408602
44100,12.25,0.000239815510316697,1.57150278453393e-16,0.0908474663115455,803.702903225807,1.64384793643729,-3.24113495898634e-18,5834.37311827957,8.67167747406144e-17,291.232248979375,5.23356746231902e-17,36.7110752688172,7975.33290322581
44400,12.3333333333333,0.00023549138337372,8.18699946546164e-17,0.048378183030526,-276.209677419355,2.89180021520262,2.59768311998316e-17,4814.3747311828,1.07727447034596e-16,288.570122109058,-4.79783476985861e-17,36.2063440860215,8564.62376344086
44700,12.4166666666667,0.000234384565858332,1.83891134100279e-16,-0.0162427825541113,-2375.92182795699,-2.13751619761796,-1.68085378351852e-17,4725.86301075269,8.11656596174886e-17,288.817351263262,-4.32181172569809e-17,35.740752688172,8500.55043010753
45000,12.5,0.000235320249786433,1.14645449645029e-16,0.0498446101861937,-1025.28741935484,0.154736435232127,-2.53142787496521e-17,5267.62247311828,4.94705829467382e-17,323.447763012375,-4.19258415320812e-17,40.4064516129032,10355.072688172
45300,12.5833333333333,0.000238686635555948,-2.57828406175718e-17,-0.133955110886041,-3431.41989247312,-6.28565207576596,-1.41762348574449e-17,5068.39688172043,2.07985883593378e-17,330.366768333355,-2.69363384643934e-17,35.8689247311828,9733.21376344086
45600,12.6666666666667,0.000238398927501861,2.28156800501462e-16,-0.178012106537531,-2844.76677419355,-5.41526424486361,2.15777216882793e-17,5376.33096774194,3.0071524720761e-17,302.873018517085,-3.47243142244992e-17,36.0813978494624,10627.7844086022
45900,12.75,0.000235357322402659,2.22808629372085e-16,0.316536906090969,3104.7423655914,3.63814289159955,-6.47630097698008e-18,5420.83505376344,2.00198280892085e-17,294.751443434418,3.28530512233165e-17,35.4134408602151,9706.61344086022
46200,12.8333333333333,0.000233264084598974,-1.71117600376097e-16,-0.0106851234964392,-422.536989247312,-0.312318140958365,2.4705446768406e-17,6032.5888172043,8.65257686288509e-17,317.501426367121,5.84568236111101e-17,34.9041935483871,8864.89623655914
46500,12.9166666666667,0.000234083411204349,-2.64782222432107e-17,0.032976608451305,754.194193548387,0.121243557853697,7.33881295041199e-18,5302.81956989247,-1.17467266499285e-16,272.625240303095,-7.55757463779109e-17,36.315376344086,9492.02462365592
46800,13,0.000232090864188538,1.30110975756877e-16,0.17499053636929,945.815053763441,-0.428668838171284,2.79943332553333e-18,5225.89086021505,1.00636345135377e-17,325.149711852644,-6.8905454818671e-17,41.789247311828,9738.99602150538
47100,13.0833333333333,0.000228648521848729,-1.8343749458484e-16,-0.30087865477646,-1148.78,1.54953007826434,1.05202584994722e-17,4333.18612903226,-1.34002725284058e-17,303.82120107271,-4.07398875686123e-17,37.0254838709677,8882.5840860215
47400,13.1666666666667,0.000236229602484219,2.74272838610355e-17,-0.106907195737601,-1739.35978494624,-1.26843789037276,-1.05023516764944e-17,5067.03634408602,-6.95262246819023e-17,321.872468574825,-1.01137736178756e-16,39.9211827956989,11265.5295698925
47700,13.25,0.00023052781109211,-2.03421509028093e-17,0.132209156936815,312.427204301075,0.0368652575155497,6.75684120363267e-18,5027.32989247312,9.46431553199863e-17,345.039812015509,1.20163735592695e-16,39.4058064516129,11416.0615053763
48000,13.3333333333333,0.000238461035278925,1.53031709168493e-16,-0.0806007051489361,-1453.52333333333,-1.99533900515292,4.58265444707508e-18,5225.56677419355,-1.22918401860784e-16,351.342900724061,-4.93989556548269e-17,38.2435483870968,10502.4177419355
48300,13.4166666666667,0.00024405368203996,1.8640107378767e-16,-0.157764302047828,-2117.41,-1.99600510316012,-1.00815413365155e-17,4844.68096774194,-1.38061605159032e-16,307.173602835353,-8.92953572494212e-18,37.2237634408602,10341.534516129
48600,13.5,0.00024336546283637,-8.00852812978265e-17,0.138304890475746,-13644.3793548387,-2.47248447409871,-1.64623392576139e-17,4859.21774193548,-1.13021151577415e-16,1413.20629902434,-5.8053920094109e-17,47.829247311828,14901.3960215054
48900,13.5833333333333,0.000239181073842011,-1.33811719172294e-16,0.21319375990991,-1685.46376344086,-3.25575206566675,-3.42676902385646e-17,5049.56086021505,6.38243937987131e-17,718.936956222097,5.87642240722294e-18,41.8631182795699,11424.1588172043
49200,13.6666666666667,0.000237280766172562,1.00815413365155e-16,-0.137213453694596,-585.199462365592,-0.70828774616647,-8.86089290352712e-18,4611.56279569893,-3.89145108013103e-17,378.714031989464,6.74699245099487e-17,36.9138709677419,10038.8198924731
49500,13.75,0.000236191294962326,-2.45198127035359e-16,-0.0974223073121139,-633.325698924731,-0.298259968226937,-1.3579340758184e-17,4948.79795698925,-1.25204506260953e-16,349.871375447157,-4.06499803949111e-17,39.1352688172043,9302.31860215054
49800,13.8333333333333,0.000239240161683366,1.12580196061586e-16,-0.0126330876567839,-2574.11892473118,-3.32027303264457,9.09069713174254e-18,4710.3411827957,1.21766396249211e-17,334.097418191298,8.02822563505826e-18,36.6360215053763,10182.6709677419
50100,13.9166666666667,0.000252896289501563,9.98335225718713e-17,-0.0987954680714094,-767.322258064516,0.641328426310133,3.3545448378459e-18,4633.94215053763,7.29106142247112e-18,274.713035305999,-1.28212852521228e-16,32.5398924731183,8520.46333333333
50400,14,0.000295528019823213,-5.16313395860624e-17,-0.0204040210631071,-3890.40301075269,-9.85331571308377,-9.74429617043316e-18,4356.97516129032,6.00714221496106e-17,282.235443876785,-3.82012223526936e-19,27.0105376344086,8110.70301075269
50700,14.0833333333333,0.000233133543158089,-8.94684565382068e-17,-0.294596923512051,-3043.01451612903,-7.04852056111311,3.1229499273327e-17,5000.3788172043,-1.20954620274216e-16,350.310687762545,2.60245827277725e-17,44.9039784946237,12087.7405376344
51000,14.1666666666667,0.000236250811417356,4.10424382651751e-17,-0.0402054089488312,-3284.38107526882,0.651511300929597,1.41046075655336e-17,4364.29655913979,4.32867600783959e-17,393.107569632247,5.28609414305397e-17,35.9139784946237,8926.62043010753
51300,14.25,0.000236247254362059,-7.74768540840566e-17,0.248575578494497,1981.18344086022,-1.440423871143,-1.12514537710668e-18,5118.86698924731,1.55538664385389e-16,345.983497599775,8.35890496604876e-17,38.76,12419.6095698925
51600,14.3333333333333,0.000236870183601864,3.69477447442458e-17,0.169891203224912,256.284623655914,-1.9221669240947,1.59519948027459e-18,4980.23634408602,3.57658944277093e-17,354.685037343727,1.09671083445314e-16,39.9039784946237,10538.777311828
51900,14.4166666666667,0.000233691406702528,-8.42217574057041e-17,-0.107676715146507,-1582.78301075269,-1.01726414430091,-1.528645788207e-17,5201.12870967742,-4.09708109732638e-17,331.129099134076,3.76640176633588e-17,39.3178494623656,11562.8724731183
52200,14.5,0.000237641422037321,1.09941924142854e-16,-0.0317454386465125,-2337.33204301075,-4.28699923706108,4.23914189295046e-17,5180.76612903226,-1.20477104994807e-16,356.371633427026,-4.03500411100326e-18,42.1609677419355,13288.1496774194
52500,14.5833333333333,0.000237810840776522,8.68003399145109e-17,0.034887916694347,52.8027956989247,-1.09216107954963,-8.88476866749756e-18,5119.27365591398,-6.81056167256615e-18,374.180403394556,5.01928248068438e-17,39.3566666666667,12301.2609677419
52800,14.6666666666667,0.000240367328790112,5.76778768115747e-17,-0.0481853206793081,1510.0247311828,0.531819549678006,3.31873119189025e-18,4733.64913978495,-1.04313212786824e-16,351.601938810479,1.38479431028514e-18,34.6438709677419,9292.83548387097
53100,14.75,0.000237418224338106,-1.06250134138925e-16,-0.145527907321358,-2598.90440860215,-5.65531668232324,-1.71726432357343e-17,5796.15548387097,7.16272919113004e-20,359.570993180102,9.96753456355671e-17,38.3664516129032,10195.0694623656
53400,14.8333333333333,0.000243751227881172,1.23437699727141e-17,-0.00613720835500953,184.551290322581,2.55810191246809,-9.1981380696095e-18,5291.25870967742,2.06238849176604e-16,356.340890685291,-6.25545016025357e-18,34.1097849462366,9021.17666666667
53700,14.9166666666667,0.000238178108059756,-8.86745873861899e-17,0.181229633853018,548.026344086022,0.81447409858713,-5.72779577650699e-17,5592.0064516129,-8.21206901763059e-17,308.61981440852,-2.2085081672651e-17,32.8796774193548,8951.36387096774
54000,15,0.00024074373504546,2.0712225244351e-17,0.134461278144398,-605.916129032258,-0.550356993849968,8.60721291134127e-18,5579.42817204301,9.1844095053265e-17,350.2919477432,5.2765438374658e-17,41.6463440860215,11545.1312903226
54300,15.0833333333333,0.000241206249646444,3.02983444784801e-17,-0.0793721230319902,-2252.16032258065,-4.19746999148072,1.57580042204861e-18,4816.14580645161,-8.27414600395372e-17,398.061163499273,1.26577362689253e-16,42.3681720430108,10979.377311828
54600,15.1666666666667,0.000237668113031325,2.89965184479922e-16,-0.202234285315629,-1911.70387096774,-2.7042914568748,1.15200561157342e-17,4728.13129032258,1.25345522491904e-16,407.213269517971,-9.21007595159471e-17,40.2035483870968,10435.0274193548
54900,15.25,0.000236680302337781,-1.46716569598314e-17,-0.0671333495433699,-2073.0576344086,-1.29275975664232,3.52585344433376e-17,5170.0411827957,-5.73018335290403e-18,347.686200881302,-7.52086565068654e-17,35.3630107526882,9762.29268817204
55200,15.3333333333333,0.000240670197502027,-1.04146082439031e-16,-0.10627922551921,-4903.09419354839,-1.51475734361176,1.80351552091662e-17,4734.41075268817,-1.75940504698124e-16,348.662641176251,3.60822483003176e-17,40.7032258064516,10896.9609677419
55500,15.4166666666667,0.000239664360072879,-4.42656664011837e-17,0.0847841421019377,-540.517956989247,1.45471570189707,-3.83086632905605e-17,5011.14967741936,-1.54285186776941e-16,406.885623110396,1.02883651419094e-16,37.906559139785,10344.6995698925
55800,15.5,0.000240638307986725,-2.87106061744463e-17,0.061499190933817,647.186021505376,-2.28226191162579,-1.4265768972334e-18,5529.80516129032,3.55510125519754e-17,358.610144429576,-6.34916253383752e-17,38.5494623655914,10812.7303225806
56100,15.5833333333333,0.000241635273941522,1.1814921800769e-16,0.013021512030202,-1437.3676344086,-4.31678946747312,-8.75643643615648e-18,5023.81344086022,-7.24390678862952e-17,359.71932984759,6.65715988905611e-17,40.4358064516129,12960.9056989247
56400,15.6666666666667,0.000240581085430962,1.44687129660827e-17,-0.103179241028856,-1372.51043010753,-3.44308945113832,2.08316040642032e-18,4616.57053763441,-7.0720012880424e-17,391.245962918043,-1.079662046743e-16,38.0612903225807,11417.2921505376
56700,15.75,0.000246981984927189,1.32032974756497e-17,0.173967861502306,-189.38752688172,-0.750742183440021,-4.72740126614583e-18,4235.5888172043,4.61100691678997e-17,416.859826439722,-2.77630367918697e-17,38.9398924731183,11702.4912903226
57000,15.8333333333333,0.000247693443135581,1.05811416975969e-16,0.137863955083624,981.150967741936,3.47709823351616,-2.76958862057028e-17,4514.59913978495,1.11428190450013e-16,537.193976335574,-6.47988234157564e-17,38.4893548387097,10813.9452688172
57300,15.9166666666667,0.000241439252313303,-3.05788847051327e-16,-0.272591945697245,-2629.01666666667,0.274257474925272,-2.7148235869631e-17,5402.1564516129,-7.22003102465908e-17,391.695678583187,5.89492612430003e-17,41.7606451612903,12072.2160215054
57600,16,0.00024080765758707,7.44565699417968e-17,-0.00830548707594624,474.538602150538,0.729089285523773,-1.1949819867202e-17,5147.54064516129,-6.2458998546654e-17,388.900537653831,-4.88736888474773e-17,41.4882795698925,12438.8576344086
57900,16.0833333333333,0.000239852625949959,-2.33982486910248e-18,-0.0111576206509261,2159.55709677419,1.42336252620038,2.30013141150164e-17,5300.80258064516,1.17856739899052e-17,387.657453827559,7.57876437831485e-17,45.0624731182796,13081.2404301075
58200,16.1666666666667,0.000239280021984806,-2.18701997969171e-17,0.0487634748275929,-582.396021505376,-0.64462865398556,-4.30957539666324e-17,4861.2223655914,4.20213445879629e-17,462.056347584621,3.87981164519544e-17,41.5741935483871,11265.678172043
58500,16.25,0.000240108923691926,3.15398842049426e-17,0.126358899905142,4998.05204301075,3.94963708968446,5.37055465809938e-18,5638.14301075269,1.53950926081355e-16,381.929381091199,4.24033568114899e-17,38.8263440860215,11340.4258064516
58800,16.3333333333333,0.000242392576097302,-7.6038339304838e-17,-0.0745796537879758,713.131612903226,0.409139547623878,-1.49223524815209e-17,5465.17849462366,-1.5213412966673e-16,367.189326426741,-8.34502717824095e-17,41.1268817204301,11178.1683870968
59100,16.4166666666667,0.000242443332152191,2.88299849942984e-17,-0.159351281738363,-1927.08053763441,-0.47495181173489,8.47589620950388e-18,5028.23698924731,-2.81734014851115e-17,363.437926699508,6.24918277221133e-17,41.0975268817204,11469.8388172043
59400,16.5,0.000248275646019063,2.26819757719118e-19,0.0303329024264461,-405.345913978495,-0.561624795544194,7.54623364990513e-18,4697.11268817204,4.77754037048374e-17,433.123406128454,2.2419342368237e-17,46.4759139784946,13359.8367741936
59700,16.5833333333333,0.00025156446109296,7.50892776870133e-18,-0.048905997724845,-885.144301075269,0.273180914284561,-6.95829296213321e-18,4739.76505376344,-2.09151692380997e-17,713.39759154552,5.45322449084701e-17,44.1301075268817,14257.8429032258
60000,16.6666666666667,0.000249557243379851,-8.44605150454084e-17,0.118766498644992,589.396021505376,0.102937109061732,-2.18343861509614e-17,4609.08849462366,-9.75563715831912e-17,608.980204380907,-4.6104100226907e-17,41.2097849462366,11632.8344086022
60300,16.75,0.000248727951614518,-2.33869077031389e-16,-0.259887165392391,1062.58913978495,1.0297076163282,-7.52086565068654e-19,4901.17967741935,6.74251574525041e-17,474.856079723137,-5.45919343183961e-17,38.1727956989247,11472.3764516129
60600,16.8333333333333,0.00024984642662237,5.9928167565788e-18,-0.0350058437284508,-536.029139784946,0.406568404827679,1.41583280344671e-17,4543.98752688172,1.84082140212042e-17,397.971972509553,-1.00203596913413e-18,40.1708602150538,11216.3648387097
60900,16.9166666666667,0.000252125654124315,-5.17208737009515e-18,-0.192474391721164,-3172.12741935484,-2.8282636404079,4.08275563894412e-18,4776.0264516129,8.25027023998329e-17,369.830652710896,-4.9184073779093e-17,41.7330107526882,12109.4243010753
61200,17,0.000254700436902379,-8.730173095789e-17,0.332038364053594,3979.91967741935,5.12692301996689,-1.57580042204861e-17,5852.63623655914,1.03955076327267e-16,500.313624754537,7.14601615635074e-17,45.1701075268817,13550.3895698925
61500,17.0833333333333,0.000249144312235549,-2.19657028527988e-17,-0.199557616788778,-6053.20516129032,-4.87765043845692,-2.17269452130945e-18,5153.16161290323,-3.07519839939183e-17,466.098606567381,-1.25825276124184e-16,38.9769892473118,10020.6234408602
61800,17.1666666666667,0.000242720068998928,-2.51626676484398e-16,0.0453889802551246,-992.747311827957,-0.058049571840255,2.79286749044146e-17,5620.39580645161,5.08195636110677e-17,414.643936093847,-6.10980800003393e-17,40.8330107526882,10593.1508602151
62100,17.25,0.000249083599504732,-1.7403044358049e-16,0.0559515102447369,-1121.89720430108,8.43472781531053,1.88320088316794e-17,4949.60021505376,-1.33513272122664e-16,511.830028379179,1.05053361469907e-16,43.7491397849462,12021.0811827957
62400,17.3333333333333,0.000244652521197267,-8.07717095119764e-17,-0.10585149000437,-1347.43043010753,-0.939160004123899,-2.10106722939815e-18,5230.13075268817,-9.46435283787983e-17,493.727356617135,-1.33561023650605e-16,41.9974193548387,11269.7327956989
62700,17.4166666666667,0.000247393147921332,3.38021128411412e-17,-0.215368462816707,-4076.66419354839,-3.65813135928896,-2.42159936070122e-17,4527.58666666667,2.21579027527608e-16,489.740710192886,-8.6860029324437e-17,43.0905376344086,12098.9787096774
63000,17.5,0.000251838572932306,-1.28111380524353e-16,0.274157151501535,-35.2164516129032,0.718724738941029,8.0580703400213e-20,4399.17655913979,-4.31158991424825e-17,564.598223843048,2.26819757719118e-18,38.0248387096774,10597.138172043
63300,17.5833333333333,0.000246972751560894,-1.03358182228007e-16,0.0726665964639213,-708.211505376344,-3.04481774923666,-1.56207185776561e-17,4525.77978494624,2.34460002189657e-17,421.644608572967,-9.62432045648173e-17,41.0477419354839,10574.577311828
63600,17.6666666666667,0.000234613592106986,-1.01615251458165e-16,0.184029984179721,-139.940215053763,1.7169622552565,-7.85512634627261e-18,4626.31655913978,-2.76839483237176e-17,431.204391374216,4.31435054945733e-17,43.3786021505376,11896.402688172
63900,17.75,0.000244764762098085,-1.14460412474258e-16,0.408120674852291,-407.548924731183,-3.08635006862635,1.29406640719749e-17,4662.60860215054,1.90170460024503e-17,455.900037679329,2.68960481126933e-17,46.7995698924731,12231.3568817204
64200,17.8333333333333,0.000249197400830215,-3.64200903604992e-16,-0.218189940307809,-1780.91010752688,-2.8584643043662,-1.14394754123339e-17,4846.11946236559,-5.32429536540666e-17,391.099095355407,7.17466707311526e-17,41.4363440860215,10120.3731182796
64500,17.9166666666667,0.000250599046003038,-1.66694615100574e-16,-0.175744904634054,-2383.57204301075,-1.38259814746601,7.67605811649436e-18,4898.79526881721,6.4774947651786e-17,348.824583484951,-1.1128493586619e-16,40.5335483870968,10707.1868817204
64800,18,0.000251414668494356,-6.56643198596847e-17,0.301205153738259,2678.28623655914,4.81852377316609,2.58514834389868e-17,4852.69806451613,-5.02465452757773e-17,443.193930932607,2.0652535834425e-17,46.0764516129032,13689.0695698925
65100,18.0833333333333,0.000250257306965534,1.7460346191578e-16,-0.275869292598444,-2105.7811827957,-1.69880017355102,6.78668590859572e-18,4984.51483870968,5.05688680893781e-17,418.550952844535,1.16704734287479e-16,42.0909677419355,11540.8066666667
65400,18.1666666666667,0.000245659688165704,1.51873734615927e-16,0.0407332066439921,802.558817204301,-1.19982617560606,-2.45323474796204e-17,5009.28376344086,-1.13027866636032e-16,347.971437975976,7.21048071907091e-18,38.3454838709677,10116.5289247312
65700,18.25,0.000242686752398591,-6.04892480190932e-17,-0.316282133818118,-1447.61150537634,-1.73400758078956,-7.95062940215435e-18,6114.51032258065,1.59251345682791e-17,403.982099493479,3.02565618915318e-17,38.1635483870968,10947.532688172
66000,18.3333333333333,0.000240789903147887,1.02988107886465e-16,-0.189511919876226,-2689.55279569893,0.253135949958547,8.95341148891255e-20,5682.98494623656,-9.07279030876472e-19,383.782655367993,4.27047883316166e-17,39.2603225806452,10121.6740860215
66300,18.4166666666667,0.000239110361880745,1.25855120829147e-16,-0.0639347506872226,-1791.29344086022,-0.235815292648605,2.71736038688496e-18,5787.02720430108,-1.01376493818461e-16,373.235388469482,2.34653992771917e-18,35.5717204301075,9782.68150537634
66600,18.5,0.000283063894384607,-1.669154659173e-16,-0.0106577024217311,760.737096774194,1.73103511303144,-1.50685915358398e-17,5792.9764516129,-3.54555094960937e-17,413.748843052567,7.98286168351443e-17,37.5158064516129,11892.7782795699
66900,18.5833333333333,0.000322599036313923,2.71944951623237e-17,0.0990748400694185,-663.754946236559,-1.54899371640232,-8.47589620950388e-19,4631.6147311828,-7.77872390156723e-17,352.986069834054,-6.12532724661471e-17,30.1640860215054,9302.12623655914
